Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
US-2017-110576,28-11-17,02-12-17,RB-19795,East,Furniture,Furnishings,1007.232,75.5424
US-2017-110576,28-11-17,02-12-17,RB-19795,East,Furniture,Tables,2065.32,-619.596
US-2017-110576,28-11-17,02-12-17,RB-19795,East,Office Supplies,Paper,15.552,5.4432
US-2017-110576,28-11-17,02-12-17,RB-19795,East,Office Supplies,Paper,25.344,7.92
CA-2017-131156,03-04-17,07-04-17,KH-16360,East,Furniture,Furnishings,25.472,7.6416
CA-2017-136539,28-12-17,01-01-18,GH-14665,Central,Office Supplies,Art,27.168,2.7168
CA-2017-136539,28-12-17,01-01-18,GH-14665,Central,Furniture,Bookcases,78.8528,-11.596
CA-2017-119305,30-11-17,04-12-17,SW-20275,South,Office Supplies,Storage,173.8,43.45
CA-2017-102414,15-05-17,18-05-17,JA-15970,West,Technology,Phones,29.592,2.5893
CA-2017-102414,15-05-17,18-05-17,JA-15970,West,Office Supplies,Binders,4.752,-3.168
CA-2017-102414,15-05-17,18-05-17,JA-15970,West,Office Supplies,Paper,15.552,5.6376
CA-2015-112571,22-09-15,22-09-15,DL-12925,West,Furniture,Furnishings,204.6,53.196
CA-2017-152142,14-11-17,19-11-17,LW-16990,West,Furniture,Chairs,321.568,28.1372
CA-2015-160059,27-11-15,01-12-15,TB-21190,South,Office Supplies,Binders,6.24,3.0576
CA-2016-120859,01-09-16,04-09-16,CV-12805,West,Office Supplies,Envelopes,21.88,10.94
CA-2014-127488,22-09-14,24-09-14,MS-17365,South,Office Supplies,Labels,4.608,1.6704
CA-2017-135279,09-04-17,11-04-17,BS-11800,East,Office Supplies,Labels,9.82,4.8118
CA-2017-135279,09-04-17,11-04-17,BS-11800,East,Office Supplies,Art,35.97,9.7119
CA-2017-135279,09-04-17,11-04-17,BS-11800,East,Office Supplies,Paper,12.96,6.2208
CA-2017-135279,09-04-17,11-04-17,BS-11800,East,Office Supplies,Paper,191.6,91.968
CA-2017-135279,09-04-17,11-04-17,BS-11800,East,Office Supplies,Labels,8.64,4.2336
CA-2017-135279,09-04-17,11-04-17,BS-11800,East,Office Supplies,Storage,501.81,0
CA-2014-115791,16-01-14,18-01-14,DL-13315,East,Furniture,Furnishings,127.104,28.5984
CA-2014-115791,16-01-14,18-01-14,DL-13315,East,Technology,Phones,124.2,-31.05
CA-2014-115791,16-01-14,18-01-14,DL-13315,East,Office Supplies,Binders,18.588,-13.6312
CA-2014-115791,16-01-14,18-01-14,DL-13315,East,Office Supplies,Labels,30.072,10.1493
US-2017-103247,05-10-17,08-10-17,PO-19195,East,Technology,Phones,160.93,3.2186
US-2017-103247,05-10-17,08-10-17,PO-19195,East,Office Supplies,Binders,75.792,25.5798
US-2017-100209,09-07-17,15-07-17,TD-20995,West,Office Supplies,Binders,1.08,-0.792
CA-2017-159366,07-01-17,10-01-17,BW-11110,Central,Technology,Machines,3059.982,679.996
CA-2016-145499,30-05-16,31-05-16,RW-19690,South,Office Supplies,Binders,3.282,-2.6256
CA-2015-157035,09-12-15,12-12-15,KB-16600,Central,Office Supplies,Paper,34.02,16.6698
CA-2016-144939,03-10-16,08-10-16,EB-13870,East,Furniture,Chairs,599.292,93.2232
CA-2014-163419,11-11-14,14-11-14,TZ-21580,West,Office Supplies,Art,3.392,0.8056
CA-2014-163419,11-11-14,14-11-14,TZ-21580,West,Technology,Phones,559.984,55.9984
CA-2014-163419,11-11-14,14-11-14,TZ-21580,West,Furniture,Chairs,603.92,75.49
CA-2017-100314,29-09-17,05-10-17,AS-10630,Central,Office Supplies,Labels,7.968,2.5896
CA-2017-100314,29-09-17,05-10-17,AS-10630,Central,Office Supplies,Envelopes,27.968,9.4392
CA-2017-100314,29-09-17,05-10-17,AS-10630,Central,Technology,Machines,336.51,44.868
CA-2015-146829,10-03-15,10-03-15,TS-21340,Central,Office Supplies,Binders,1.112,-1.8904
CA-2017-167899,21-05-17,26-05-17,JG-15805,East,Furniture,Furnishings,520.05,72.807
CA-2017-167899,21-05-17,26-05-17,JG-15805,East,Office Supplies,Art,17.97,5.2113
CA-2015-153549,29-03-15,31-03-15,SL-20155,South,Furniture,Chairs,1166.92,131.2785
CA-2016-110023,09-09-16,11-09-16,TS-21610,East,Office Supplies,Binders,14.624,5.484
CA-2016-105585,26-08-16,27-08-16,RF-19735,West,Office Supplies,Fasteners,10.23,4.9104
CA-2016-105585,26-08-16,27-08-16,RF-19735,West,Office Supplies,Paper,154.9,69.705
CA-2014-117639,21-05-14,25-05-14,MW-18235,South,Office Supplies,Binders,2715.93,1276.4871
CA-2014-117639,21-05-14,25-05-14,MW-18235,South,Technology,Phones,617.97,173.0316
CA-2015-162537,28-10-15,03-11-15,RD-19585,South,Office Supplies,Envelopes,10.67,4.9082
CA-2015-162537,28-10-15,03-11-15,RD-19585,South,Office Supplies,Storage,36.63,9.8901
CA-2015-162537,28-10-15,03-11-15,RD-19585,South,Furniture,Furnishings,24.1,9.158
CA-2015-162537,28-10-15,03-11-15,RD-19585,South,Furniture,Furnishings,33.11,12.9129
CA-2016-155488,13-11-16,17-11-16,FM-14290,West,Office Supplies,Art,44.02,11.4452
CA-2015-124891,31-07-15,31-07-15,RH-19495,East,Technology,Accessories,2309.65,762.1845
CA-2015-124891,31-07-15,31-07-15,RH-19495,East,Furniture,Tables,1090.782,-290.8752
CA-2015-124891,31-07-15,31-07-15,RH-19495,East,Office Supplies,Paper,19.44,9.3312
CA-2015-126445,27-08-15,31-08-15,RA-19945,West,Office Supplies,Storage,484.65,92.0835
CA-2015-111199,13-11-15,17-11-15,JK-15730,South,Office Supplies,Paper,115.296,40.3536
CA-2015-105312,06-11-15,09-11-15,MT-17815,West,Office Supplies,Envelopes,7.08,2.478
CA-2015-105312,06-11-15,09-11-15,MT-17815,West,Office Supplies,Binders,4.401,-3.5208
US-2017-106705,26-12-17,01-01-18,PO-18850,Central,Office Supplies,Paper,44.75,20.585
CA-2017-135034,01-08-17,03-08-17,AT-10735,Central,Technology,Phones,95.984,5.999
CA-2014-158540,24-11-14,26-11-14,VG-21790,West,Furniture,Furnishings,151.72,27.3096
CA-2017-118437,17-06-17,21-06-17,PF-19165,West,Furniture,Furnishings,155.25,46.575
CA-2017-118437,17-06-17,21-06-17,PF-19165,West,Office Supplies,Storage,14.03,4.0687
US-2015-126214,21-12-15,24-12-15,JS-15880,West,Furniture,Tables,1618.37,356.0414
US-2015-126214,21-12-15,24-12-15,JS-15880,West,Technology,Accessories,99.6,36.852
CA-2015-133025,17-09-15,19-09-15,MO-17800,West,Office Supplies,Paper,32.4,15.552
CA-2015-108665,06-07-15,10-07-15,KM-16225,East,Furniture,Furnishings,13.96,6.7008
CA-2015-108665,06-07-15,10-07-15,KM-16225,East,Furniture,Furnishings,155.82,63.8862
CA-2015-108665,06-07-15,10-07-15,KM-16225,East,Technology,Phones,124.95,2.499
CA-2015-108665,06-07-15,10-07-15,KM-16225,East,Office Supplies,Storage,601.65,156.429
CA-2015-124450,27-04-15,03-05-15,GT-14710,East,Office Supplies,Art,22.74,8.8686
CA-2015-124450,27-04-15,03-05-15,GT-14710,East,Furniture,Chairs,1267.53,316.8825
CA-2015-124450,27-04-15,03-05-15,GT-14710,East,Technology,Machines,1379.92,648.5624
CA-2015-167269,16-06-15,20-06-15,PB-19150,East,Office Supplies,Envelopes,6.208,2.1728
CA-2017-106964,17-12-17,20-12-17,HR-14770,West,Office Supplies,Binders,11.808,4.2804
CA-2016-126529,11-01-16,13-01-16,DE-13255,East,Office Supplies,Paper,15.552,5.4432
CA-2016-126529,11-01-16,13-01-16,DE-13255,East,Office Supplies,Paper,63.312,20.5764
CA-2016-126529,11-01-16,13-01-16,DE-13255,East,Technology,Phones,15.588,-9.8724
CA-2014-163552,11-07-14,15-07-14,LA-16780,East,Office Supplies,Paper,177.2,83.284
CA-2014-163552,11-07-14,15-07-14,LA-16780,East,Technology,Phones,197.97,57.4113
CA-2014-163552,11-07-14,15-07-14,LA-16780,East,Furniture,Chairs,854.94,213.735
CA-2014-163552,11-07-14,15-07-14,LA-16780,East,Furniture,Furnishings,124.11,52.1262
CA-2014-163552,11-07-14,15-07-14,LA-16780,East,Office Supplies,Labels,14.4,7.056
CA-2016-109820,20-11-16,22-11-16,AG-10390,East,Office Supplies,Paper,15.696,5.1012
CA-2016-109820,20-11-16,22-11-16,AG-10390,East,Office Supplies,Binders,2.628,-1.9272
CA-2016-109820,20-11-16,22-11-16,AG-10390,East,Office Supplies,Binders,14.427,-10.5798
CA-2016-113061,22-04-16,26-04-16,EL-13735,Central,Furniture,Furnishings,86.62,8.662
CA-2015-127418,13-06-15,14-06-15,JJ-15445,West,Office Supplies,Binders,36.624,13.734
CA-2017-121818,20-11-17,21-11-17,JH-15430,South,Office Supplies,Art,23.968,2.6964
CA-2017-121818,20-11-17,21-11-17,JH-15430,South,Office Supplies,Art,28.728,1.7955
CA-2016-127670,20-03-16,24-03-16,RD-19660,Central,Furniture,Tables,697.16,146.4036
CA-2016-102981,06-09-16,09-09-16,MO-17500,East,Technology,Accessories,31.86,11.151
CA-2016-102981,06-09-16,09-09-16,MO-17500,East,Furniture,Bookcases,722.352,90.294
CA-2017-115651,09-07-17,12-07-17,NS-18640,Central,Office Supplies,Art,8.84,2.9835
CA-2017-115651,09-07-17,12-07-17,NS-18640,Central,Office Supplies,Appliances,58.464,-146.16
CA-2017-152702,12-10-17,16-10-17,SN-20710,Central,Furniture,Chairs,254.604,-18.186
CA-2016-169103,08-03-16,13-03-16,ZC-21910,South,Technology,Phones,1363.96,85.2475
CA-2016-169103,08-03-16,13-03-16,ZC-21910,South,Furniture,Furnishings,102.36,-3.8385
CA-2014-139192,27-05-14,01-06-14,LC-16885,West,Technology,Phones,1113.504,125.2692
CA-2014-139192,27-05-14,01-06-14,LC-16885,West,Technology,Accessories,99.99,37.9962
US-2015-153500,03-07-15,05-07-15,DG-13300,East,Furniture,Furnishings,168.464,-29.4812
US-2015-153500,03-07-15,05-07-15,DG-13300,East,Office Supplies,Paper,6.72,2.436
US-2015-153500,03-07-15,05-07-15,DG-13300,East,Furniture,Furnishings,282.888,56.5776
CA-2015-110667,04-04-15,08-04-15,NF-18595,East,Office Supplies,Art,11.16,4.3524
CA-2015-110667,04-04-15,08-04-15,NF-18595,East,Furniture,Furnishings,108.4,22.764
CA-2015-110667,04-04-15,08-04-15,NF-18595,East,Office Supplies,Binders,82.344,27.7911
CA-2015-110667,04-04-15,08-04-15,NF-18595,East,Office Supplies,Binders,9.088,3.2944
CA-2017-167150,10-12-17,17-12-17,BP-11185,West,Office Supplies,Binders,19.936,7.2268
CA-2017-167150,10-12-17,17-12-17,BP-11185,West,Office Supplies,Binders,65.568,22.9488
CA-2016-105284,24-11-16,01-12-16,MG-17650,East,Office Supplies,Fasteners,4.416,1.6008
US-2015-125374,23-03-15,29-03-15,JD-16060,Central,Furniture,Chairs,107.772,-29.2524
CA-2015-161263,16-04-15,21-04-15,TS-21160,East,Office Supplies,Appliances,45.216,4.5216
CA-2015-161263,16-04-15,21-04-15,TS-21160,East,Office Supplies,Fasteners,10.416,-2.2134
CA-2015-161263,16-04-15,21-04-15,TS-21160,East,Office Supplies,Art,7.872,1.2792
CA-2015-161263,16-04-15,21-04-15,TS-21160,East,Technology,Phones,118.782,-27.7158
CA-2015-161263,16-04-15,21-04-15,TS-21160,East,Office Supplies,Fasteners,1.448,0.2353
CA-2015-161263,16-04-15,21-04-15,TS-21160,East,Office Supplies,Binders,55.47,-46.225
CA-2016-157686,01-10-16,02-10-16,BD-11620,West,Furniture,Chairs,194.848,12.178
US-2017-139955,28-09-17,30-09-17,CM-12160,Central,Office Supplies,Supplies,1.744,-0.3488
US-2015-150161,25-07-15,29-07-15,RB-19795,East,Office Supplies,Binders,25.176,-18.4624
CA-2015-144652,20-11-15,26-11-15,SN-20560,West,Office Supplies,Art,19.46,5.0596
CA-2016-152814,28-04-16,02-05-16,EH-14005,West,Office Supplies,Paper,29.472,9.9468
CA-2017-106943,14-11-17,19-11-17,FO-14305,East,Office Supplies,Binders,8.64,3.024
CA-2016-134348,12-11-16,19-11-16,MS-17710,West,Office Supplies,Binders,6.27,-4.598
CA-2016-134348,12-11-16,19-11-16,MS-17710,West,Office Supplies,Binders,4.368,-3.3488
CA-2016-134348,12-11-16,19-11-16,MS-17710,West,Technology,Accessories,31.984,1.999
CA-2016-161781,29-09-16,30-09-16,CC-12100,Central,Office Supplies,Art,40.88,10.6288
CA-2017-132521,23-09-17,25-09-17,DW-13540,West,Office Supplies,Appliances,119.96,33.5888
CA-2017-132521,23-09-17,25-09-17,DW-13540,West,Office Supplies,Storage,31.44,8.4888
CA-2017-132521,23-09-17,25-09-17,DW-13540,West,Office Supplies,Binders,6.88,2.322
CA-2015-110016,29-11-15,04-12-15,BT-11395,Central,Office Supplies,Paper,19.92,9.3624
CA-2015-110016,29-11-15,04-12-15,BT-11395,Central,Furniture,Chairs,1106.91,121.7601
US-2016-143819,01-03-16,05-03-16,KD-16270,East,Furniture,Tables,836.592,-264.9208
US-2016-143819,01-03-16,05-03-16,KD-16270,East,Office Supplies,Paper,26.38,12.1348
US-2016-143819,01-03-16,05-03-16,KD-16270,East,Office Supplies,Storage,362.92,105.2468
US-2016-143819,01-03-16,05-03-16,KD-16270,East,Technology,Machines,4899.93,2400.9657
CA-2016-167584,12-08-16,12-08-16,LC-16870,Central,Office Supplies,Paper,6.48,3.1104
CA-2016-166163,15-08-16,20-08-16,CY-12745,West,Technology,Phones,71.976,7.1976
CA-2016-166163,15-08-16,20-08-16,CY-12745,West,Office Supplies,Labels,3.15,1.512
CA-2017-158407,04-06-17,10-06-17,LW-16990,South,Furniture,Furnishings,31.984,1.999
CA-2017-158407,04-06-17,10-06-17,LW-16990,South,Technology,Phones,71.984,25.1944
CA-2015-143490,06-12-15,13-12-15,NP-18325,West,Office Supplies,Art,120.15,33.642
CA-2015-143490,06-12-15,13-12-15,NP-18325,West,Technology,Phones,219.184,19.1786
CA-2015-165085,27-12-15,31-12-15,BT-11485,East,Office Supplies,Paper,28.9,14.161
CA-2015-165085,27-12-15,31-12-15,BT-11485,East,Office Supplies,Appliances,355.96,103.2284
CA-2017-160423,21-01-17,26-01-17,PS-19045,South,Office Supplies,Storage,348.208,30.4682
CA-2017-160423,21-01-17,26-01-17,PS-19045,South,Office Supplies,Binders,35.784,-28.6272
CA-2014-159338,25-06-14,28-06-14,NS-18640,West,Furniture,Tables,447.84,11.196
CA-2016-107216,14-06-16,17-06-16,PV-18985,West,Office Supplies,Art,7.04,2.0416
CA-2016-107216,14-06-16,17-06-16,PV-18985,West,Furniture,Furnishings,8.73,4.1031
CA-2016-107216,14-06-16,17-06-16,PV-18985,West,Technology,Accessories,29.29,9.6657
CA-2016-107216,14-06-16,17-06-16,PV-18985,West,Office Supplies,Art,8.64,2.5056
US-2017-145863,21-04-17,27-04-17,RP-19390,Central,Office Supplies,Binders,2.694,-4.7145
US-2017-145863,21-04-17,27-04-17,RP-19390,Central,Office Supplies,Binders,2.934,-4.9878
CA-2016-112340,21-10-16,27-10-16,NM-18520,West,Office Supplies,Paper,22.92,11.2308
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Office Supplies,Storage,100.704,-16.3644
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Furniture,Furnishings,2.328,-0.7566
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Office Supplies,Binders,10.78,-17.248
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Office Supplies,Fasteners,58.368,21.888
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Office Supplies,Envelopes,40.968,13.8267
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Technology,Phones,71.96,25.186
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Office Supplies,Paper,10.368,3.6288
US-2016-110156,19-11-16,24-11-16,EH-13945,Central,Office Supplies,Binders,1.192,-2.0264
CA-2017-140585,18-12-17,23-12-17,RA-19915,West,Office Supplies,Binders,46.672,16.3352
CA-2017-140585,18-12-17,23-12-17,RA-19915,West,Furniture,Bookcases,119.833,-12.6882
CA-2017-140585,18-12-17,23-12-17,RA-19915,West,Technology,Accessories,119.98,57.5904
CA-2016-144855,22-07-16,24-07-16,DL-13495,West,Office Supplies,Labels,6.3,3.024
CA-2015-142755,04-09-15,08-09-15,CS-12355,South,Office Supplies,Paper,279.9,137.151
CA-2015-142755,04-09-15,08-09-15,CS-12355,South,Technology,Accessories,619.95,111.591
CA-2015-142755,04-09-15,08-09-15,CS-12355,South,Office Supplies,Paper,4.36,2.0492
CA-2015-142755,04-09-15,08-09-15,CS-12355,South,Office Supplies,Envelopes,15.28,7.4872
US-2014-147627,20-01-14,26-01-14,HL-15040,South,Technology,Phones,699.93,181.9818
US-2014-147627,20-01-14,26-01-14,HL-15040,South,Office Supplies,Art,22.96,6.6584
US-2014-147627,20-01-14,26-01-14,HL-15040,South,Furniture,Furnishings,38.6,11.58
US-2014-147627,20-01-14,26-01-14,HL-15040,South,Office Supplies,Art,6.63,1.7901
US-2014-147627,20-01-14,26-01-14,HL-15040,South,Office Supplies,Envelopes,23.34,10.9698
US-2014-147627,20-01-14,26-01-14,HL-15040,South,Furniture,Chairs,1067.94,224.2674
CA-2015-105970,02-03-15,07-03-15,PA-19060,Central,Office Supplies,Art,10.16,2.6416
CA-2015-105970,02-03-15,07-03-15,PA-19060,Central,Office Supplies,Envelopes,101.88,50.94
CA-2016-112102,12-04-16,16-04-16,BD-11605,South,Furniture,Tables,343.92,75.6624
CA-2016-112102,12-04-16,16-04-16,BD-11605,South,Office Supplies,Paper,40.99,20.0851
CA-2016-112102,12-04-16,16-04-16,BD-11605,South,Office Supplies,Envelopes,63.9,28.755
US-2016-114776,06-12-16,07-12-16,GG-14650,West,Office Supplies,Paper,19.44,9.3312
US-2016-134908,05-06-16,09-06-16,JS-15940,East,Office Supplies,Storage,124.608,-23.364
US-2016-134908,05-06-16,09-06-16,JS-15940,East,Office Supplies,Labels,7.56,2.646
US-2016-148803,11-12-16,11-12-16,LR-16915,South,Office Supplies,Storage,85.224,7.4571
CA-2016-152170,12-11-16,15-11-16,FH-14275,Central,Office Supplies,Envelopes,287.52,129.384
CA-2016-152170,12-11-16,15-11-16,FH-14275,Central,Office Supplies,Appliances,37.68,10.5504
CA-2016-152170,12-11-16,15-11-16,FH-14275,Central,Office Supplies,Paper,19.98,8.991
CA-2016-152170,12-11-16,15-11-16,FH-14275,Central,Office Supplies,Art,20.58,5.5566
CA-2016-152170,12-11-16,15-11-16,FH-14275,Central,Office Supplies,Binders,17.38,8.69
CA-2014-146969,29-09-14,03-10-14,AP-10915,West,Furniture,Furnishings,204.6,53.196
CA-2014-146969,29-09-14,03-10-14,AP-10915,West,Office Supplies,Fasteners,8.72,2.8776
CA-2014-146969,29-09-14,03-10-14,AP-10915,West,Office Supplies,Paper,6.48,3.1104
CA-2014-146969,29-09-14,03-10-14,AP-10915,West,Technology,Machines,686.32,223.054
CA-2014-146969,29-09-14,03-10-14,AP-10915,West,Office Supplies,Storage,62.18,16.7886
CA-2015-112452,04-04-15,04-04-15,NC-18340,Central,Office Supplies,Appliances,644.076,107.346
CA-2015-112452,04-04-15,04-04-15,NC-18340,Central,Office Supplies,Fasteners,5.84,2.628
CA-2015-112452,04-04-15,04-04-15,NC-18340,Central,Office Supplies,Binders,12.76,5.8696
CA-2015-112452,04-04-15,04-04-15,NC-18340,Central,Technology,Phones,10.95,0.438
CA-2015-112452,04-04-15,04-04-15,NC-18340,Central,Technology,Copiers,599.98,209.993
CA-2015-113971,08-05-15,14-05-15,CB-12535,East,Furniture,Furnishings,8.352,1.2528
CA-2017-160395,31-12-16,06-01-17,KL-16555,West,Office Supplies,Art,3.64,1.638
CA-2017-160395,31-12-16,06-01-17,KL-16555,West,Office Supplies,Binders,159.768,53.9217
CA-2014-136567,20-12-14,21-12-14,PS-19045,South,Office Supplies,Storage,122.48,0
CA-2014-136567,20-12-14,21-12-14,PS-19045,South,Furniture,Tables,2244.48,493.7856
CA-2014-136567,20-12-14,21-12-14,PS-19045,South,Office Supplies,Binders,62.31,29.2857
CA-2014-136567,20-12-14,21-12-14,PS-19045,South,Furniture,Tables,455.1,100.122
CA-2016-149314,02-07-16,07-07-16,GB-14530,West,Furniture,Chairs,195.184,19.5184
CA-2017-147039,29-06-17,04-07-17,AA-10315,Central,Office Supplies,Appliances,362.94,90.735
CA-2017-147039,29-06-17,04-07-17,AA-10315,Central,Office Supplies,Binders,11.54,5.77
CA-2014-126522,01-09-14,05-09-14,LT-16765,West,Office Supplies,Art,53.94,15.6426
CA-2014-127964,03-03-14,08-03-14,AP-10720,East,Technology,Phones,9.99,4.5954
CA-2014-127964,03-03-14,08-03-14,AP-10720,East,Office Supplies,Binders,125.76,40.872
CA-2014-127964,03-03-14,08-03-14,AP-10720,East,Office Supplies,Binders,25.32,9.1785
CA-2014-117709,04-05-14,08-05-14,PM-18940,Central,Office Supplies,Binders,46.8,21.06
CA-2015-125416,02-11-15,02-11-15,KC-16540,West,Technology,Accessories,447.93,49.2723
CA-2017-145226,08-12-17,10-12-17,DL-13315,East,Furniture,Furnishings,109.48,33.9388
CA-2017-145226,08-12-17,10-12-17,DL-13315,East,Office Supplies,Storage,272.94,0
CA-2017-145226,08-12-17,10-12-17,DL-13315,East,Office Supplies,Paper,19.44,9.3312
CA-2017-145226,08-12-17,10-12-17,DL-13315,East,Office Supplies,Storage,31.92,8.2992
US-2014-100279,10-03-14,14-03-14,SW-20275,Central,Office Supplies,Paper,22.38,10.7424
CA-2014-158064,21-04-14,25-04-14,AA-10375,West,Office Supplies,Binders,16.52,5.5755
US-2015-104430,22-10-15,26-10-15,LT-17110,Central,Office Supplies,Binders,5.176,-7.764
CA-2015-132080,22-08-15,25-08-15,DP-13105,East,Office Supplies,Binders,50.112,16.2864
CA-2016-161207,29-08-16,03-09-16,AB-10060,East,Office Supplies,Supplies,27.93,8.0997
CA-2014-120243,27-12-14,30-12-14,AT-10435,West,Office Supplies,Labels,11.56,5.4332
CA-2016-113621,01-12-16,05-12-16,JE-15745,East,Furniture,Chairs,172.5,51.75
CA-2016-113621,01-12-16,05-12-16,JE-15745,East,Technology,Phones,179.97,44.9925
CA-2016-168081,24-04-16,27-04-16,CA-12055,Central,Technology,Accessories,258.696,64.674
CA-2014-128146,21-06-14,25-06-14,DB-13060,East,Technology,Phones,1322.93,357.1911
CA-2014-128146,21-06-14,25-06-14,DB-13060,East,Office Supplies,Art,3.76,1.0904
CA-2017-138779,14-01-17,15-01-17,RB-19570,South,Office Supplies,Envelopes,21.744,7.3386
CA-2017-138779,14-01-17,15-01-17,RB-19570,South,Technology,Phones,7.92,0.693
CA-2014-127131,24-11-14,30-11-14,HR-14830,West,Office Supplies,Binders,12.096,4.2336
CA-2014-127131,24-11-14,30-11-14,HR-14830,West,Office Supplies,Storage,485.88,9.7176
CA-2014-127131,24-11-14,30-11-14,HR-14830,West,Office Supplies,Paper,25.92,12.4416
CA-2014-127131,24-11-14,30-11-14,HR-14830,West,Office Supplies,Storage,197.58,53.3466
CA-2017-117212,26-02-17,28-02-17,BT-11530,West,Office Supplies,Appliances,81.92,22.1184
CA-2017-117212,26-02-17,28-02-17,BT-11530,West,Technology,Phones,889.536,66.7152
CA-2017-117212,26-02-17,28-02-17,BT-11530,West,Furniture,Chairs,892.224,89.2224
